,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
10597,35,4,80771,11,14,0,14,3,1,1,0,0,40,28,1
10598,30,5,66278,15,9,0,2,3,1,1,0,0,40,28,1
10599,23,5,107801,1,10,0,2,5,1,1,0,1617,25,28,1
10600,33,5,206609,4,13,1,8,1,1,0,0,0,45,28,1
10601,35,5,282461,15,9,1,11,1,1,0,0,0,50,28,1
10602,31,5,188246,11,14,1,14,1,1,0,0,0,50,28,1
10603,20,5,279763,12,7,0,13,3,4,0,0,0,25,28,1
10604,44,5,467799,15,9,1,13,1,1,0,0,0,40,28,1
10605,33,1,137674,15,9,1,5,1,4,0,0,0,40,28,1
10606,50,5,158284,1,10,1,3,1,1,0,0,0,40,28,1
10607,25,5,204219,15,9,0,2,0,1,1,0,0,40,27,1
10608,28,4,210498,15,9,1,1,1,1,0,0,0,40,28,1
10609,60,8,63526,4,13,1,2,1,4,0,0,0,40,28,0
10610,38,8,216924,6,11,1,13,1,1,0,0,0,40,28,1
10611,38,5,372559,1,10,1,13,1,4,0,0,0,40,28,1
10612,57,8,199114,4,13,0,2,3,1,0,0,2258,40,28,1
10613,50,5,168539,15,9,1,13,1,1,0,0,0,40,28,0
10614,39,6,189911,12,7,5,2,0,1,1,0,0,40,28,1
10615,69,6,61958,15,9,1,13,1,1,0,1424,0,6,28,1
10616,51,4,68898,6,11,5,7,3,1,0,0,2444,39,28,0
10617,42,5,204450,15,9,1,9,1,4,0,0,0,40,28,1
10618,53,5,311350,4,13,1,8,1,1,0,0,0,50,28,0
10619,37,5,113750,4,13,1,9,1,1,0,0,0,40,28,1
10620,37,5,359591,13,6,1,13,1,1,0,0,0,40,28,1
10621,38,5,132879,15,9,1,13,1,1,0,7298,0,50,28,0
10622,20,5,301199,1,10,0,5,5,1,1,0,0,24,28,1
10623,38,4,267540,1,10,2,2,0,4,1,0,0,38,28,1
10624,52,5,185407,6,11,1,13,1,1,0,0,0,48,40,0
10625,48,0,191277,6,11,1,8,1,1,0,0,0,50,28,0
10626,30,5,78980,6,11,1,3,1,1,0,0,0,40,28,0
10627,37,1,241463,15,9,1,8,1,1,0,0,1848,65,28,0
10628,47,5,216999,15,9,1,0,1,1,0,0,0,45,28,1
10629,33,6,120508,4,13,5,1,0,1,1,0,0,60,0,1
10630,33,5,122612,15,9,3,5,3,3,1,0,0,35,13,1
10631,20,5,94057,1,10,0,5,5,1,0,0,0,15,28,1
10632,41,4,197558,4,13,5,8,3,1,0,0,0,40,28,1
10633,32,5,351869,1,10,1,11,1,1,0,0,1485,45,28,0
10634,54,1,121761,15,9,1,8,1,3,0,0,0,50,36,1
10635,36,8,184556,4,13,1,8,2,1,1,0,0,40,28,1
10636,46,5,268281,4,13,0,14,3,1,1,0,0,40,28,1
10637,45,5,235646,4,13,1,8,1,1,0,0,0,40,28,0
10638,18,5,186909,1,10,0,5,5,1,1,0,0,16,28,1
10639,62,5,35783,1,10,1,11,1,1,0,0,0,60,28,1
10640,33,5,188861,15,9,1,3,1,1,0,0,0,40,28,1
10641,42,5,363591,15,9,5,13,0,1,0,0,0,40,28,1
10642,18,5,469921,1,10,0,14,5,1,1,0,0,40,28,1
10643,32,5,51150,6,11,5,2,0,1,1,0,0,40,28,1
10644,43,5,174325,0,4,1,11,1,4,0,0,0,40,28,1
10645,20,5,347530,15,9,0,5,0,4,1,0,0,25,28,1
10646,50,5,72351,4,13,5,0,3,1,0,0,0,45,28,1
10647,42,6,185129,7,16,1,8,1,1,0,0,0,43,36,0
10648,36,5,188571,15,9,1,13,1,1,0,0,0,40,28,1
10649,22,5,255252,15,9,0,13,5,1,0,0,0,40,28,1
10650,30,5,291951,15,9,1,13,1,4,0,0,0,40,28,1
10651,33,1,223046,15,9,0,13,3,1,0,0,0,40,28,1
10652,43,6,37937,2,12,1,7,1,1,0,0,0,43,28,1
10653,38,5,295127,1,10,1,3,1,1,0,0,0,40,28,1
10654,34,6,183801,4,13,0,5,3,1,0,0,0,14,28,1
10655,40,5,116218,1,10,2,2,0,1,1,0,0,45,28,1
10656,40,5,143069,15,9,1,3,1,1,0,0,0,40,28,1
10657,41,6,235951,10,15,1,14,1,1,0,0,0,50,28,0
10658,57,5,112840,1,10,1,0,1,1,0,0,0,50,28,0
10659,65,6,146454,11,14,1,14,1,1,0,0,1648,4,10,1
10660,52,8,43705,1,10,1,5,1,1,0,0,0,50,28,1
10661,59,5,122283,10,15,1,14,1,3,0,99999,0,40,26,0
10662,18,5,376647,15,9,0,9,5,1,0,2176,0,25,28,1
10663,48,5,101299,2,12,1,14,1,1,0,0,0,45,28,1
10664,45,5,96798,3,3,5,11,0,1,0,0,0,40,28,1
10665,24,5,194654,15,9,1,1,1,1,0,0,0,40,28,1
10666,27,4,206889,2,12,0,1,3,1,0,0,0,40,28,1
10667,40,5,226902,11,14,1,8,1,1,0,15024,0,50,28,0
10668,44,4,150755,4,13,1,2,1,1,0,5013,0,40,28,1
10669,24,5,200679,15,9,0,12,5,4,0,0,0,50,28,1
10670,71,5,183678,10,15,1,14,1,1,0,0,0,16,28,1
10671,17,5,33138,9,8,0,0,5,1,0,0,0,40,28,1
10672,57,1,57071,1,10,1,13,1,1,0,3137,0,40,28,1
10673,71,3,35303,4,13,1,10,1,1,0,9386,0,30,28,0
10674,37,5,188576,7,16,1,14,1,3,0,0,0,40,36,1
10675,33,5,169496,15,9,1,9,1,1,0,0,0,40,28,1
10676,41,5,58124,15,9,1,5,1,1,0,0,0,40,28,1
10677,25,5,356344,4,13,0,2,5,1,1,0,0,40,28,1
10678,42,1,444134,15,9,1,12,1,1,0,0,0,15,28,1
10679,18,3,340117,12,7,0,10,0,4,1,0,0,50,28,1
10680,34,5,219619,15,9,0,9,3,1,0,0,0,40,28,1
10681,57,3,334585,13,6,1,10,2,1,1,0,0,40,28,1
10682,27,6,331046,4,13,0,14,3,1,1,0,0,45,28,1
10683,46,3,443179,4,13,5,10,3,1,1,0,0,8,28,1
10684,64,3,239529,12,7,4,10,3,1,1,3674,0,35,28,1
10685,24,5,100345,4,13,0,14,5,1,0,0,0,20,28,1
10686,23,5,205653,4,13,0,9,5,1,0,0,0,30,28,1
10687,33,5,112383,1,10,1,14,1,1,0,0,0,40,28,1
10688,58,0,21626,6,11,5,0,3,1,0,2202,0,56,28,1
10689,25,5,135568,5,5,1,9,1,1,0,0,0,40,28,1
10690,44,5,190532,11,14,0,14,3,1,1,0,0,55,28,1
10691,53,8,266598,15,9,1,14,1,1,0,0,0,40,28,0
10692,38,6,116608,15,9,1,2,2,1,1,0,0,35,28,0
10693,36,5,353263,4,13,0,14,3,1,1,0,0,45,28,0
10694,25,4,157617,15,9,0,8,3,1,0,0,0,40,28,1
10695,54,8,21698,4,13,5,8,0,1,1,0,0,40,28,1
10696,31,5,77143,9,8,2,11,0,4,0,0,0,40,28,1
10697,18,4,342852,15,9,0,2,5,1,0,0,0,40,28,1
10698,40,5,176602,15,9,5,5,3,4,0,0,0,40,28,1
10699,26,5,146343,1,10,1,0,2,4,1,0,0,40,28,1
10700,68,3,146645,7,16,1,10,1,1,0,20051,0,50,28,0
10701,33,5,221966,4,13,0,14,3,1,0,2202,0,50,28,1
10702,22,5,215546,2,12,0,8,3,1,0,0,0,55,28,1
10703,50,4,173020,1,10,1,13,1,1,0,0,0,40,28,1
10704,24,3,247734,4,13,0,10,5,1,0,0,0,30,28,1
10705,44,5,252202,15,9,5,2,3,1,1,0,0,40,28,1
10706,37,5,497300,15,9,0,5,0,4,0,0,0,40,28,1
10707,34,1,426431,4,13,1,13,1,1,0,0,0,40,28,1
10708,45,8,162410,1,10,4,7,3,1,1,0,0,45,28,0
10709,77,3,143516,11,14,1,10,1,1,0,0,0,8,28,0
10710,25,5,190350,13,6,1,5,5,1,1,0,0,35,28,1
10711,20,5,194504,1,10,2,0,0,4,1,0,0,40,28,1
10712,46,8,110884,15,9,0,2,3,0,0,0,0,40,28,1
10713,26,5,187652,2,12,0,7,5,1,0,0,0,40,28,1
10714,45,5,81400,8,2,1,5,2,1,1,0,0,25,29,1
10715,70,3,97831,15,9,4,10,0,1,1,0,0,4,28,1
10716,57,5,180920,15,9,1,11,1,1,0,0,0,40,28,0
10717,28,5,189186,6,11,0,0,3,1,0,0,0,40,28,1
10718,35,3,144172,2,12,1,10,2,1,1,0,0,16,28,1
10719,36,5,607848,1,10,1,0,1,1,0,7688,0,45,28,0
10720,32,5,207301,15,9,0,9,3,1,1,0,0,40,28,1
10721,29,5,293073,4,13,0,0,3,1,0,0,0,50,28,0
10722,36,5,210452,4,13,5,14,0,1,0,0,0,45,28,1
10723,19,5,41400,15,9,0,9,5,1,0,0,0,30,28,1
10724,27,5,164170,4,13,0,7,0,3,1,0,0,20,38,1
10725,48,5,112906,11,14,1,11,1,1,0,0,0,55,28,0
10726,49,1,126268,4,13,1,13,1,1,0,0,0,50,28,1
10727,55,5,208311,11,14,1,7,1,1,0,0,1977,20,28,0
10728,61,5,28291,15,9,5,12,3,1,1,0,0,82,28,1
10729,42,6,121998,1,10,1,8,1,1,0,15024,0,40,28,0
10730,42,8,31621,2,12,5,2,3,1,1,0,0,40,28,1
10731,30,6,108386,6,11,1,1,1,1,0,0,0,40,28,1
10732,32,1,134727,15,9,1,3,1,1,0,0,0,40,28,1
10733,37,5,208391,1,10,1,11,1,1,0,0,0,40,28,0
10734,35,5,112271,1,10,1,13,1,1,0,0,0,45,28,1
10735,30,5,173350,6,11,3,2,3,1,1,0,0,40,28,1
10736,30,5,243190,10,15,1,14,1,3,0,0,0,20,26,0
10737,55,5,185436,1,10,1,8,1,1,0,0,0,70,28,0
10738,36,5,290409,1,10,1,11,1,1,0,0,0,40,28,1
10739,33,5,80058,15,9,0,5,5,1,0,0,0,48,28,1
10740,56,6,370045,4,13,1,14,1,1,0,0,0,40,28,0
10741,26,5,36936,6,11,1,13,1,1,0,0,2002,40,28,1
10742,37,5,231180,15,9,1,3,1,1,0,0,0,40,28,1
10743,28,5,119793,15,9,0,0,5,1,0,0,0,60,28,1
10744,38,5,102178,15,9,1,11,1,1,0,0,0,50,28,1
10745,76,3,135039,15,9,1,10,1,1,0,0,0,20,28,1
10746,35,3,317780,1,10,0,10,0,4,1,0,0,40,28,1
10747,48,5,232840,1,10,4,2,0,1,1,0,0,43,28,1
10748,35,5,33975,2,12,1,13,1,1,0,0,0,40,28,1
10749,39,6,256997,4,13,1,13,1,1,0,0,0,40,28,1
10750,64,5,298301,15,9,1,5,1,1,0,0,0,40,28,1
10751,22,5,310380,15,9,0,2,0,4,1,0,0,40,28,1
10752,45,6,182100,4,13,1,0,1,1,0,0,0,40,28,0
10753,27,5,501172,3,3,1,11,1,1,0,0,0,40,27,1
10754,43,4,143939,15,9,5,2,0,1,1,0,0,50,28,0
10755,23,5,85088,1,10,0,5,5,1,1,0,0,37,28,1
10756,25,5,282313,13,6,0,9,5,4,0,0,1602,40,28,1
10757,39,5,230054,11,14,1,14,1,1,0,0,0,50,28,0
10758,63,5,236338,15,9,1,0,2,1,1,0,0,35,28,1
10759,37,5,321943,10,15,1,14,1,1,0,0,0,40,28,0
10760,26,8,218782,15,9,1,2,1,2,0,0,0,40,28,1
10761,33,5,191385,4,13,0,14,3,1,0,0,0,40,31,1
10762,45,0,185497,4,13,1,8,2,3,1,0,0,70,36,1
10763,28,5,126129,1,10,0,2,3,1,1,0,0,40,28,1
10764,20,5,199268,1,10,0,5,5,1,1,0,0,20,28,1
10765,34,5,255693,15,9,1,2,2,1,1,0,0,20,28,1
10766,34,5,203488,1,10,1,11,1,1,0,0,0,40,28,1
10767,41,5,203233,15,9,1,8,1,1,0,0,0,40,28,0
10768,38,5,203836,1,10,1,0,1,1,0,0,0,50,28,0
10769,36,5,187847,4,13,1,8,1,1,0,7688,0,40,28,0
10770,38,5,116358,1,10,1,5,1,3,0,0,0,40,38,1
10771,46,0,198660,4,13,1,0,1,1,0,99999,0,72,28,0
10772,43,1,89636,4,13,1,0,2,3,1,0,0,60,30,1
10773,49,5,120629,1,10,4,0,0,1,1,0,0,30,28,1
10774,26,6,150226,4,13,0,14,5,1,1,0,0,35,28,1
10775,28,5,137898,15,9,5,2,3,1,1,0,0,35,28,1
10776,54,0,146574,15,9,1,13,1,1,0,0,0,40,28,0
10777,53,5,88725,15,9,0,13,3,2,1,0,0,40,36,1
10778,24,5,142022,1,10,0,9,5,1,0,0,0,50,28,1
10779,23,5,284898,1,10,0,8,5,1,0,0,0,30,28,1
10780,55,6,212448,15,9,5,2,3,1,1,0,0,40,28,1
10781,58,1,203039,5,5,2,13,3,1,0,0,0,40,28,1
10782,26,5,227489,15,9,0,7,4,4,0,0,0,40,36,1
10783,19,5,105289,13,6,0,5,4,4,1,0,0,20,28,1
10784,28,3,223745,1,10,0,10,0,1,1,0,0,40,28,1
10785,45,5,242994,1,10,0,0,3,1,0,0,0,52,28,1
10786,30,5,196385,1,10,1,13,1,1,0,0,0,45,28,0
10787,76,5,116202,15,9,4,5,0,1,1,0,0,33,28,1
10788,47,5,140045,15,9,2,2,0,1,1,0,0,40,28,1
10789,34,5,133503,1,10,5,11,3,1,0,2174,0,40,28,1
10790,40,5,226585,1,10,1,2,2,1,1,0,0,35,28,0
10791,24,5,85041,15,9,2,5,0,1,1,0,0,25,28,1
10792,30,5,162442,4,13,1,14,2,1,1,7688,0,50,28,0
10793,67,5,279980,1,10,1,11,1,1,0,10605,0,10,28,0
10794,24,5,216563,15,9,1,3,2,1,1,0,0,40,28,1
10795,43,6,231964,1,10,5,2,0,1,1,0,0,40,28,1
10796,29,5,263855,9,8,0,13,0,1,0,0,0,40,28,1
10797,40,5,124915,15,9,1,3,1,1,0,0,0,40,28,1
10798,61,8,178312,1,10,1,14,1,1,0,0,0,40,28,1
10799,45,6,215862,7,16,1,8,1,1,0,7688,0,45,28,0
10800,21,4,39236,1,10,0,7,3,1,1,0,0,50,28,1
10801,58,5,349910,15,9,1,8,1,1,0,7688,0,40,28,0
10802,52,5,75839,1,10,1,7,1,1,0,0,0,40,28,1
10803,34,5,176711,15,9,0,2,5,1,0,0,0,40,28,1
10804,20,5,266525,1,10,0,14,4,4,1,594,0,20,28,1
10805,25,3,34307,1,10,0,10,3,1,0,0,0,40,28,1
10806,46,5,331776,15,9,1,3,1,1,0,0,0,40,28,1
10807,54,5,111469,1,10,5,8,3,1,1,0,0,40,28,1
10808,43,4,198965,11,14,1,14,1,1,0,0,0,40,28,0
10809,25,5,288185,5,5,1,3,1,1,0,0,0,40,27,1
10810,21,5,198050,2,12,0,2,3,1,1,0,0,25,28,1
10811,65,5,242580,1,10,5,14,3,1,0,11678,0,50,28,0
10812,37,5,173128,15,9,5,5,3,1,0,0,0,40,28,1
10813,29,5,87905,15,9,5,5,3,1,0,10520,0,40,28,0
10814,44,5,173704,4,13,1,8,1,1,0,0,0,40,28,0
10815,37,8,93225,1,10,1,2,1,1,0,7688,0,40,28,0
10816,38,5,323269,1,10,1,5,2,4,1,0,0,40,28,1
10817,35,5,158046,1,10,1,0,1,1,0,5013,0,70,28,1
10818,32,5,133503,15,9,1,2,1,1,0,0,0,40,28,1
10819,44,1,172296,1,10,2,0,0,1,0,0,0,60,28,1
10820,39,3,201105,4,13,1,10,2,1,1,0,0,30,28,1
10821,23,5,176486,1,10,0,5,4,1,1,0,0,25,28,1
10822,25,0,182750,4,13,0,0,3,1,0,0,0,45,28,0
10823,23,5,82497,1,10,0,0,5,1,1,0,0,28,28,1
10824,47,5,208872,1,10,1,13,1,1,0,0,0,40,28,1
10825,47,5,145269,12,7,5,13,3,1,1,0,0,45,28,1
10826,25,5,19214,15,9,0,9,3,1,0,0,0,40,28,1
10827,35,5,149347,1,10,1,13,1,1,0,0,0,45,28,1
10828,68,3,53850,0,4,1,10,1,0,0,0,0,40,28,1
10829,50,5,158294,6,11,1,7,1,1,0,3103,0,40,28,0
10830,47,5,152073,15,9,5,3,0,1,1,0,0,40,28,1
10831,35,5,189623,7,16,1,8,1,1,0,0,0,45,28,0
10832,24,5,341368,15,9,0,2,3,1,0,0,0,40,28,1
10833,21,5,201603,15,9,0,3,5,1,0,2176,0,40,28,1
10834,35,5,270572,4,13,5,14,3,1,1,0,0,40,28,0
10835,30,5,285295,4,13,1,5,2,3,1,0,0,40,38,1
10836,17,5,126779,12,7,0,5,5,4,0,0,0,20,28,1
10837,49,3,202874,15,9,2,10,0,1,1,0,0,40,6,1
10838,27,5,373499,3,3,0,5,3,1,0,0,0,60,29,1
10839,22,5,244773,15,9,0,0,5,4,1,0,0,15,28,1
10840,22,4,96862,1,10,0,2,5,1,1,0,0,40,28,1
10841,50,5,162632,15,9,1,13,1,1,0,0,0,2,28,1
10842,51,1,159755,6,11,1,7,1,1,0,0,0,38,28,0
10843,27,5,37088,4,13,1,7,1,1,0,0,0,30,28,1
10844,27,5,335421,4,13,0,14,3,1,1,0,0,20,28,1
10845,23,2,188535,0,4,5,10,3,1,0,0,0,35,28,1
10846,20,4,349365,15,9,0,5,3,1,1,0,0,40,28,1
10847,42,5,33002,15,9,1,8,1,1,0,0,0,48,28,1
10848,32,5,330715,15,9,1,13,1,1,0,99999,0,40,28,0
10849,45,5,146857,4,13,1,8,1,1,0,0,0,38,28,0
10850,35,5,275522,0,4,4,5,0,1,1,0,0,80,28,1
10851,22,5,43646,15,9,1,13,5,1,0,0,0,40,28,1
10852,34,5,154548,1,10,0,2,0,1,1,0,0,38,28,1
10853,28,5,47907,4,13,0,2,3,1,1,0,0,40,28,1
10854,38,5,238397,4,13,5,6,0,1,1,0,0,24,28,1
10855,48,6,195949,1,10,1,1,1,1,0,0,0,42,28,0
10856,22,3,354351,1,10,0,10,3,1,0,0,0,40,28,1
10857,34,5,349169,11,14,1,13,1,1,0,0,0,40,27,1
10858,25,5,158662,15,9,1,2,2,1,1,0,0,50,28,0
10859,23,6,23438,15,9,0,14,3,1,1,0,0,40,28,1
10860,38,5,107302,1,10,1,0,1,1,0,0,0,60,28,0
10861,43,5,174196,15,9,0,5,0,4,1,0,0,40,28,1
10862,49,6,226871,15,9,1,3,1,4,0,0,0,40,28,0
10863,23,5,124971,1,10,5,2,3,1,0,0,0,40,28,1
10864,57,5,214061,15,9,5,2,3,1,1,0,0,40,28,1
10865,24,5,441700,4,13,0,7,5,1,0,0,0,40,28,1
10866,44,0,104892,1,10,1,13,1,1,0,0,0,58,28,0
10867,34,5,234386,2,12,5,13,3,1,0,0,0,50,28,1
10868,29,6,188278,1,10,1,14,1,1,0,0,0,40,28,1
10869,29,5,244395,12,7,0,5,0,4,1,0,0,40,28,1
10870,35,5,30916,15,9,1,11,1,1,0,0,0,50,28,0
10871,48,5,219565,15,9,1,13,1,1,0,0,0,40,28,1
10872,38,5,377486,15,9,0,13,3,1,0,0,0,36,28,1
10873,42,6,137232,15,9,5,1,0,1,1,0,0,50,28,1
10874,53,5,233369,1,10,4,8,0,1,1,0,0,40,28,1
10875,29,5,71067,10,15,0,14,3,1,1,0,0,55,28,1
10876,59,5,195176,4,13,1,0,1,1,0,0,0,72,28,1
10877,31,5,98639,15,9,0,13,0,1,0,0,0,40,28,1
10878,34,5,183778,15,9,1,13,1,1,0,0,0,40,28,1
10879,51,5,123011,4,13,5,8,3,1,0,0,2559,50,28,0
10880,25,5,164938,15,9,0,3,5,1,0,4416,0,40,28,1
10881,28,3,147471,15,9,5,10,5,1,1,0,0,10,28,1
10882,30,5,206046,15,9,1,13,1,1,0,0,1848,40,28,0
10883,46,5,81497,15,9,5,9,3,1,1,0,0,48,28,1
10884,45,5,189225,15,9,0,5,0,4,1,0,0,40,28,1
10885,23,5,141264,1,10,0,8,4,4,1,0,0,40,28,1
10886,33,5,97939,2,12,5,3,3,1,1,0,0,42,28,1
10887,44,5,160829,4,13,1,7,2,1,1,0,0,20,28,0
10888,25,5,483822,15,9,0,5,5,1,0,0,0,40,29,1
10889,48,4,148738,1,10,5,5,5,1,0,0,0,40,28,1
10890,23,5,289982,15,9,0,0,3,1,1,0,0,40,28,1
10891,33,1,58702,6,11,1,14,2,1,1,3103,0,50,28,0
10892,20,5,146706,1,10,1,0,4,1,1,0,0,30,28,1
10893,23,5,420973,4,13,0,14,3,1,1,0,0,40,28,1
10894,71,5,124959,15,9,4,2,3,1,1,0,0,40,28,1
10895,22,4,121471,4,13,0,14,3,1,1,0,0,40,28,1
10896,36,5,198237,4,13,1,14,1,1,0,15024,0,50,28,0
10897,27,5,280758,12,7,0,13,4,1,0,0,0,60,28,1
10898,40,5,191544,15,9,0,5,3,1,1,0,0,35,28,1
10899,30,5,261023,1,10,5,3,0,1,0,0,0,50,28,1
10900,30,4,231043,6,11,1,1,1,1,0,0,0,40,28,1
10901,30,5,340917,1,10,1,3,1,1,0,0,0,40,28,1
10902,35,5,167140,4,13,1,14,1,1,0,5013,0,40,28,1
10903,39,5,370795,15,9,0,2,0,4,1,0,0,40,28,1
10904,39,8,209609,15,9,1,2,1,1,0,0,0,50,28,1
10905,74,5,209454,3,3,1,11,1,4,0,0,0,40,28,1
10906,32,0,78530,1,10,1,8,1,1,0,15024,0,50,28,0
10907,25,5,88922,15,9,1,11,1,4,0,0,0,40,28,1
10908,64,5,86972,1,10,5,8,0,1,1,0,0,40,28,1
10909,47,1,165468,15,9,1,3,1,1,0,7298,0,40,28,0
10910,37,5,134367,4,13,1,8,2,1,1,0,0,37,28,0
10911,47,5,199058,15,9,1,13,1,1,0,0,0,40,28,0
10912,33,5,183612,15,9,1,3,1,1,0,0,0,40,28,0
10913,40,5,191982,6,11,5,14,0,1,1,0,0,40,28,0
10914,22,5,514033,15,9,0,5,3,4,0,0,0,80,28,1
10915,56,5,172364,15,9,1,3,1,1,0,0,0,40,28,1
10916,37,5,190105,15,9,0,2,5,1,1,0,0,55,28,1
10917,30,0,119422,1,10,1,8,1,1,0,0,0,70,28,1
10918,20,5,236592,9,8,0,14,3,1,1,0,0,35,35,1
10919,53,4,43952,11,14,1,8,1,1,0,15024,0,38,28,0
10920,43,5,194636,4,13,1,13,1,1,0,0,0,48,28,0
10921,23,5,235853,15,9,1,11,1,1,0,0,0,40,28,1
10922,43,1,150528,15,9,1,13,1,1,0,0,0,30,28,1
10923,30,5,213722,15,9,0,9,5,1,0,0,0,40,28,1
10924,20,5,41432,1,10,0,2,5,1,1,0,0,46,28,1
10925,22,5,285775,6,11,0,13,5,1,0,0,0,40,28,1
10926,38,5,470663,4,13,0,8,3,1,0,0,0,50,28,1
10927,54,1,114520,1,10,1,0,1,1,0,0,0,40,28,1
10928,23,5,113466,15,9,0,13,3,1,0,0,0,40,28,1
10929,46,5,224559,15,9,1,11,1,4,0,0,0,40,28,1
10930,59,5,186385,13,6,1,3,1,1,0,0,0,40,28,1
10931,28,3,167094,13,6,5,10,3,1,0,0,0,50,28,1
10932,18,3,216508,9,8,0,10,3,1,0,0,0,25,28,1
10933,41,6,384236,6,11,0,5,3,1,0,0,0,40,28,1
10934,42,5,181265,6,11,1,11,1,1,0,0,0,48,28,1
10935,58,5,190997,1,10,1,8,1,1,0,0,0,40,28,0
10936,24,5,98287,15,9,1,0,1,1,0,0,0,50,28,1
10937,39,5,103456,4,13,1,2,1,1,0,0,0,45,28,0
10938,28,5,184723,4,13,0,7,3,1,1,0,1980,35,28,1
10939,25,5,165622,11,14,0,0,3,1,0,0,0,55,28,1
10940,29,5,101597,1,10,5,0,0,1,1,0,0,54,28,1
10941,53,5,146378,3,3,1,13,1,1,0,0,0,40,28,1
10942,63,6,152163,15,9,1,1,1,1,0,0,0,40,28,1
10943,26,4,106812,6,11,5,8,3,1,1,0,0,38,28,1
10944,21,5,148211,15,9,0,9,3,1,0,3674,0,50,28,1
10945,45,5,187581,1,10,1,13,1,1,0,0,0,40,28,0
10946,29,5,135296,6,11,0,2,5,1,1,0,0,40,28,1
10947,72,6,144515,7,16,1,8,1,1,0,0,1258,40,28,1
10948,51,5,210736,13,6,3,13,4,1,0,0,0,40,28,1
10949,21,5,210165,5,5,3,9,5,1,0,0,0,40,28,1
10950,38,5,224584,1,10,5,0,0,4,1,0,0,40,28,1
10951,38,5,80771,4,13,1,14,2,1,1,0,0,40,28,0
10952,46,5,164733,11,14,1,14,1,1,0,0,0,41,28,1
10953,31,1,119411,4,13,5,8,0,1,0,0,0,60,28,0
10954,68,6,177596,13,6,2,5,3,4,1,0,0,90,28,1
10955,43,3,396116,15,9,1,10,1,1,0,0,0,40,28,1
10956,21,5,185251,15,9,0,0,5,1,0,0,0,40,28,1
10957,44,5,173590,4,13,1,14,1,1,0,0,0,3,28,1
10958,56,8,196307,7,16,1,14,1,1,0,0,0,40,28,0
10959,20,3,293091,15,9,0,10,5,1,0,0,0,12,28,1
10960,36,5,175232,15,9,1,13,1,1,0,5178,0,40,28,0
10961,21,5,51047,15,9,0,2,3,1,1,0,0,25,28,1
10962,21,5,334618,1,10,0,1,3,4,1,99999,0,40,28,0
10963,52,6,152795,1,10,1,13,1,1,0,0,0,40,28,1
10964,56,0,205601,7,16,1,14,1,1,0,99999,0,70,28,0
10965,52,5,129177,4,13,4,5,3,1,1,0,2824,20,28,0
10966,51,1,121548,4,13,1,8,1,1,0,0,0,25,28,1
10967,29,5,244566,15,9,5,3,0,1,0,0,0,40,28,1
10968,36,5,75073,1,10,0,13,3,4,0,0,0,55,28,1
10969,29,5,179008,15,9,1,12,1,1,0,0,0,55,28,1
10970,21,5,170800,15,9,0,0,5,1,1,0,0,30,28,1
10971,58,5,373344,8,2,1,12,1,1,0,0,0,40,28,1
10972,37,5,127961,15,9,0,3,3,1,0,0,0,40,28,1
10973,50,5,99392,1,10,5,13,3,4,1,0,0,45,28,1
10974,30,5,392812,15,9,0,9,3,1,0,0,0,50,0,1
10975,29,5,262478,15,9,0,12,5,4,0,0,0,30,28,1
10976,48,1,32825,15,9,1,13,1,1,0,0,0,40,28,1
10977,50,1,167380,0,4,1,12,1,1,0,0,0,40,28,1
10978,39,5,203204,2,12,1,2,2,1,1,0,0,25,28,0
10979,35,8,105138,10,15,1,14,1,1,0,0,0,55,28,1
10980,54,5,145714,15,9,1,7,1,1,0,7688,0,25,28,0
10981,24,5,182276,15,9,1,5,2,1,1,0,0,25,28,1
10982,20,5,275385,15,9,0,9,4,1,0,0,0,45,28,1
10983,30,1,292472,1,10,1,0,1,0,0,0,0,55,28,0
10984,19,1,73514,15,9,0,2,5,3,1,0,0,30,28,1
10985,26,5,199600,15,9,0,0,3,4,0,0,0,40,28,1
10986,38,5,111499,15,9,1,0,1,1,0,0,1977,99,28,0
10987,25,5,202560,1,10,0,5,3,1,1,0,0,40,28,1
10988,33,5,99309,1,10,5,13,0,1,0,0,0,50,28,1
10989,60,6,124987,4,13,1,14,1,1,0,7298,0,40,28,0
10990,30,5,287986,1,10,0,9,3,1,0,0,0,40,28,1
10991,30,5,119411,4,13,0,14,3,1,0,0,0,40,28,1
10992,19,5,198668,0,4,0,5,3,1,1,0,0,40,28,1
10993,23,5,117583,15,9,0,13,5,1,0,0,0,40,28,1
10994,27,5,234664,1,10,1,14,1,1,0,0,0,40,28,0
10995,20,3,114357,1,10,0,10,3,1,0,0,0,40,28,1
10996,39,4,176949,2,12,1,1,1,1,0,0,0,52,28,1
10997,33,5,189710,0,4,1,12,1,1,0,0,0,45,27,1
10998,65,5,205309,15,9,1,12,1,1,0,0,0,24,28,1
10999,34,5,195576,4,13,1,8,1,1,0,0,0,50,28,0
11000,20,5,216825,15,9,0,0,5,1,1,0,0,25,27,1
11001,23,3,329174,1,10,0,10,3,1,0,0,0,40,28,1
11002,25,5,197036,13,6,0,13,5,1,0,0,0,40,28,1
11003,28,5,181291,4,13,0,8,3,1,1,0,1564,50,28,0
11004,31,5,206512,12,7,0,9,5,1,0,0,0,25,28,1
